Driver_ID,MMM-YY,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating,target_label
2472,05/01/19,34.0,0.0,C25,2,36682,10/02/18,30/04/19,1,1,235880,1,1
2473,12/01/20,40.0,1.0,C6,1,30967,13/06/19,,1,1,6222350,2,0
2474,08/01/20,34.0,0.0,C10,1,44188,28/06/20,29/07/20,1,1,0,1,1
2475,06/01/20,35.0,0.0,C12,2,99515,11/04/19,15/06/20,3,3,7052730,3,1
2476,10/01/20,34.0,0.0,C19,1,89269,16/03/20,10/10/20,3,3,250000,1,1
2478,02/01/20,26.0,1.0,C2,2,68294,06/11/18,17/02/20,1,1,4531680,1,1
2480,12/01/20,29.0,1.0,C24,0,18538,21/11/19,,1,1,9802190,2,0
2481,09/01/19,46.0,1.0,C2,2,44041,02/12/18,23/09/19,1,1,2470920,2,1
2482,07/01/20,36.0,0.0,C16,0,47251,13/04/20,22/07/20,3,3,0,1,1
2483,12/01/20,37.0,0.0,C4,2,65277,18/04/20,,2,2,6270140,3,0
2484,04/01/20,36.0,0.0,C2,1,58626,10/11/19,04/12/20,3,3,502040,2,1
2485,05/01/20,41.0,0.0,C13,2,51616,06/02/18,19/05/20,1,1,2959320,1,1
2486,10/01/20,36.0,1.0,C6,2,74360,12/05/19,10/12/20,2,2,11532320,1,1
2487,12/01/20,37.0,1.0,C29,2,142543,10/12/13,,1,4,33738740,2,0
2488,11/01/19,28.0,0.0,C14,0,65958,20/07/18,24/11/19,1,2,17386610,4,1
2489,08/01/19,36.0,1.0,C23,1,40775,25/02/17,29/07/19,1,1,2424000,1,1
2490,04/01/20,25.0,1.0,C25,1,29052,21/11/19,04/11/20,1,1,2172260,1,1
2491,04/01/20,25.0,0.0,C20,2,62242,30/12/19,15/04/20,2,2,291000,1,1
2492,06/01/20,36.0,1.0,C28,2,59644,18/11/17,06/07/20,1,2,15457560,3,1
2493,02/01/20,51.0,1.0,C19,2,40013,25/05/16,22/02/20,1,2,12708940,1,1
2494,12/01/20,47.0,0.0,C27,0,48747,25/05/18,,1,1,17784050,3,0
2495,04/01/20,33.0,1.0,C3,0,25228,11/12/18,04/12/20,1,1,4542520,1,1
2496,12/01/20,24.0,0.0,C28,2,38169,31/01/20,,1,1,4925520,1,0
2497,12/01/20,39.0,1.0,C4,0,52092,30/06/20,,3,3,1697840,2,0
2498,12/01/20,30.0,0.0,C22,0,15052,27/07/20,,1,1,2241890,2,0
2499,09/01/19,27.0,0.0,C17,1,75458,07/06/19,30/08/19,2,2,0,1,1
2500,12/01/20,32.0,0.0,C8,1,66536,28/09/20,,3,3,0,1,0
2501,03/01/20,31.0,1.0,C7,0,30212,08/04/19,03/08/20,1,1,1250290,2,1
2502,01/01/20,31.0,1.0,C20,0,91020,09/12/19,24/01/20,3,3,0,1,1
2503,08/01/19,35.0,1.0,C13,0,71761,28/06/19,23/08/19,3,3,0,1,1
2504,10/01/20,32.0,1.0,C20,2,70395,29/05/20,28/09/20,3,3,0,1,1
2505,12/01/20,42.0,0.0,C12,1,47809,18/08/18,,1,1,23959960,3,0
2506,07/01/20,33.0,0.0,C15,1,18173,29/11/19,30/06/20,1,1,899440,1,1
2507,03/01/20,26.0,0.0,C23,2,59536,16/11/19,24/03/20,1,1,0,1,1
2508,06/01/19,37.0,0.0,C11,2,64254,18/05/18,30/05/19,1,2,2547580,1,1
2509,12/01/20,38.0,1.0,C28,1,118773,28/06/20,28/11/20,3,3,1525520,1,1
2510,07/01/19,41.0,0.0,C1,2,130752,05/05/14,07/04/19,2,4,7044890,1,1
2511,12/01/20,23.0,1.0,C6,1,43876,22/06/20,,1,1,2636210,4,0
2513,09/01/19,28.0,0.0,C10,0,125576,05/01/16,29/08/19,1,3,7644960,2,1
2514,03/01/20,31.0,0.0,C16,2,33169,31/10/19,03/09/20,2,2,292470,1,1
2515,12/01/20,40.0,0.0,C5,2,37667,13/11/20,,2,2,0,1,0
2516,01/01/20,46.0,0.0,C15,2,115152,30/06/19,24/01/20,4,4,1052540,1,1
2517,12/01/20,33.0,1.0,C26,1,83236,31/05/15,,2,4,33139380,2,0
2518,03/01/19,38.0,1.0,C13,1,67049,22/10/13,18/03/19,1,3,1308180,1,1
2520,09/01/19,31.0,0.0,C18,0,34556,27/08/15,22/09/19,2,2,3042000,1,1
2521,12/01/20,26.0,0.0,C24,0,30558,18/12/20,,1,1,0,1,0
2522,12/01/20,36.0,1.0,C13,1,90057,04/01/13,,2,5,95331060,4,0
2525,07/01/20,23.0,1.0,C16,0,18224,03/09/20,28/06/20,1,1,1875360,1,1
2527,09/01/20,25.0,0.0,C5,0,16206,31/10/19,09/12/20,1,1,1450030,1,1
2528,05/01/19,45.0,1.0,C24,1,37521,18/12/18,05/02/19,2,2,812710,1,1
2529,01/01/20,41.0,0.0,C27,0,31816,07/04/19,01/04/20,1,1,751070,1,1
2530,08/01/20,29.0,1.0,C29,1,137450,08/02/15,29/07/20,3,4,13977500,2,1
2532,12/01/20,39.0,0.0,C20,2,90090,28/06/20,30/11/20,2,2,1892760,2,1
2533,12/01/20,33.0,0.0,C5,0,45993,09/06/19,,1,1,7442600,3,0
2535,03/01/20,32.0,0.0,C23,1,47678,11/09/19,03/04/20,1,1,393770,1,1
2536,03/01/19,39.0,1.0,C13,2,38706,14/10/18,17/03/19,2,2,101840,1,1
2537,12/01/20,36.0,1.0,C20,0,75344,09/01/20,,2,2,412310,1,0
2538,12/01/20,37.0,0.0,C27,0,96562,30/10/20,,3,3,0,1,0
2539,08/01/19,30.0,1.0,C15,0,37039,16/01/19,16/08/19,2,2,1444590,1,1
2540,03/01/20,34.0,0.0,C19,0,14776,23/12/19,28/03/20,1,1,458200,1,1
2541,12/01/20,32.0,1.0,C27,0,68356,27/04/16,,1,4,34703880,2,0
2543,12/01/20,29.0,0.0,C20,0,59662,06/10/18,,1,3,33882080,4,0
2544,10/01/19,32.0,0.0,C22,0,67667,28/07/19,22/10/19,2,2,0,1,1
2545,12/01/20,45.0,0.0,C22,0,44884,13/05/18,21/12/20,1,2,10878820,1,1
2546,12/01/20,36.0,0.0,C10,2,70774,08/06/18,,2,2,22155600,4,0
2547,06/01/20,38.0,0.0,C19,0,77399,29/06/18,,1,2,8981930,1,0
2549,05/01/20,31.0,1.0,C17,0,34569,12/05/19,27/05/20,2,2,0,1,1
2550,12/01/20,35.0,0.0,C14,1,78009,28/11/20,,3,3,0,1,0
2551,12/01/20,41.0,0.0,C23,1,58799,05/12/18,,1,1,11509380,2,0
2552,12/01/20,35.0,1.0,C24,1,45414,12/04/18,,1,1,11155940,4,0
2553,12/01/20,33.0,1.0,C26,1,54019,08/10/20,14/12/20,3,3,231840,1,1
2554,02/01/19,38.0,0.0,C14,0,23166,07/08/17,02/10/19,1,1,1371720,3,1
2555,08/01/20,39.0,1.0,C13,0,116077,29/12/14,29/07/20,2,4,33054410,3,1
2556,11/01/19,25.0,0.0,C7,2,64168,13/06/19,31/10/19,2,2,900000,1,1
2558,02/01/20,37.0,0.0,C19,1,29962,05/04/18,02/02/20,1,1,5818480,1,1
2559,01/01/19,46.0,0.0,C25,2,96053,16/09/18,26/01/19,3,3,0,1,1
2560,12/01/19,30.0,0.0,C22,2,47301,29/11/17,29/11/19,1,2,3805340,1,1
2561,12/01/20,43.0,1.0,C24,2,81854,24/05/15,,1,3,27474930,4,0
2562,04/01/20,32.0,0.0,C22,0,128520,17/09/19,04/04/20,3,3,1090260,1,1
2563,01/01/20,39.0,0.0,C20,0,53880,27/08/15,01/02/20,1,1,7291330,1,1
2565,12/01/20,29.0,0.0,C15,0,83215,09/08/20,,3,3,1476940,2,0
2566,12/01/20,24.0,0.0,C18,1,64399,18/08/20,,2,2,903300,2,0
2567,12/01/20,49.0,1.0,C9,2,135231,06/03/18,,1,4,43275060,2,0
2568,12/01/20,32.0,0.0,C28,0,83298,12/05/14,,2,4,20222360,2,0
2569,12/01/20,27.0,1.0,C10,2,56766,25/04/20,,2,2,1420720,1,0
2570,12/01/19,23.0,0.0,C9,2,26766,12/03/19,12/12/19,1,1,0,1,1
2571,12/01/20,34.0,0.0,C27,1,71878,30/11/20,,3,3,0,1,0
2572,07/01/20,46.0,1.0,C5,0,65990,07/08/16,13/07/20,1,2,6265580,1,1
2573,10/01/20,38.0,1.0,C26,0,52321,14/07/20,24/10/20,1,1,166320,1,1
2574,03/01/19,23.0,0.0,C8,0,42059,18/01/19,28/02/19,1,1,0,1,1
2575,09/01/19,25.0,0.0,C15,0,37888,07/06/19,22/09/19,1,1,242500,1,1
2576,12/01/20,30.0,0.0,C25,1,80907,20/08/15,,2,2,17286750,2,0
2577,06/01/20,28.0,0.0,C13,1,50141,25/04/20,26/06/20,2,2,0,1,1
2578,10/01/20,25.0,1.0,C3,2,37046,13/07/20,28/09/20,1,1,151720,1,1
2579,04/01/19,46.0,0.0,C23,1,50326,15/01/19,27/04/19,2,2,4266380,1,1
2581,05/01/20,42.0,1.0,C29,1,29462,07/05/19,15/05/20,1,1,2276750,1,1
2582,11/01/20,46.0,0.0,C16,0,18799,08/06/15,15/11/20,1,1,10913820,1,1
2585,09/01/20,26.0,0.0,C4,0,24676,17/05/20,20/09/20,2,2,0,1,1
2586,05/01/19,31.0,1.0,C4,1,20983,30/10/18,23/05/19,1,1,1184840,1,1
2587,12/01/20,35.0,0.0,C7,2,53902,20/07/20,,2,2,1730630,3,0
2588,05/01/20,31.0,1.0,C28,1,18469,13/02/20,15/05/20,1,1,0,1,1
2589,02/01/20,34.0,1.0,C23,2,52222,06/06/19,20/02/20,1,1,2017900,1,1
2590,08/01/20,28.0,0.0,C11,0,53554,05/03/20,29/07/20,2,2,0,1,1
2592,04/01/19,36.0,0.0,C20,2,21364,17/06/18,21/04/19,1,1,250000,1,1
2593,08/01/20,35.0,0.0,C3,0,76805,25/04/16,29/07/20,1,3,15672850,1,1
2594,12/01/20,34.0,0.0,C21,1,131568,23/07/15,,1,4,22976810,2,0
2595,09/01/19,36.0,1.0,C18,0,111600,11/12/15,09/12/19,2,4,5356780,2,1
2596,12/01/20,33.0,0.0,C20,2,69003,28/09/19,21/12/20,3,3,10073920,2,1
2597,12/01/20,35.0,1.0,C3,2,85254,14/08/16,,1,2,13985380,3,0
2598,11/01/19,36.0,1.0,C20,2,102822,20/09/19,11/05/19,3,3,0,1,1
2599,06/01/19,26.0,0.0,C7,1,33058,18/12/18,30/05/19,1,1,2736060,2,1
2600,09/01/19,42.0,1.0,C14,0,26460,24/05/15,23/09/19,2,2,3780770,1,1
2601,10/01/19,37.0,0.0,C4,0,17566,28/06/19,10/05/19,1,1,0,1,1
2602,07/01/19,25.0,0.0,C24,0,15482,01/06/19,30/06/19,1,1,1308570,1,1
2603,02/01/20,37.0,1.0,C5,2,50158,10/03/19,02/11/20,2,2,0,1,1
2604,05/01/19,39.0,1.0,C2,2,110829,19/07/13,05/04/19,2,3,895750,1,1
2605,07/01/20,41.0,0.0,C8,1,99300,20/03/20,28/06/20,3,3,0,1,1
2606,03/01/19,24.0,0.0,C8,0,21993,06/01/18,03/03/19,1,1,237580,1,1
2607,05/01/19,40.0,0.0,C17,1,21636,24/12/18,05/07/19,1,1,953760,1,1
2608,09/01/20,32.0,0.0,C16,0,79797,06/02/20,09/08/20,1,1,143040,1,1
2609,03/01/20,23.0,1.0,C15,2,46604,01/02/20,22/03/20,1,1,0,1,1
2610,12/01/20,36.0,1.0,C4,2,75224,05/05/20,,3,3,1109460,1,0
2611,12/01/20,39.0,0.0,C29,1,44154,03/08/20,,1,1,2607050,2,0
2612,08/01/19,41.0,0.0,C13,1,56478,06/06/19,08/04/19,3,3,0,1,1
2613,03/01/20,30.0,1.0,C5,0,63004,10/06/19,24/03/20,3,3,0,1,1
2614,06/01/19,31.0,0.0,C15,2,81792,20/06/18,06/07/19,2,2,269240,1,1
2615,12/01/20,31.0,0.0,C29,2,98935,24/09/15,,1,4,42883990,3,0
2616,07/01/20,28.0,0.0,C16,1,53320,26/09/19,07/04/20,1,1,2264270,1,1
2617,12/01/20,39.0,1.0,C25,0,104128,16/01/15,,2,4,23114450,2,0
2618,11/01/20,28.0,1.0,C20,2,57164,05/01/20,27/11/20,2,2,1092560,1,1
2620,04/01/19,35.0,1.0,C20,1,38829,01/08/19,04/06/19,2,2,0,1,1
2623,08/01/19,42.0,1.0,C9,1,68473,07/07/18,08/02/19,2,2,4553290,1,1
2624,11/01/19,33.0,1.0,C12,1,87954,30/07/15,11/12/19,2,3,7008490,4,1
2625,12/01/20,39.0,0.0,C6,0,53377,08/09/15,,1,3,22738660,3,0
2626,08/01/19,27.0,0.0,C2,1,30083,06/08/18,08/11/19,1,1,2511830,1,1
2627,12/01/20,34.0,1.0,C7,0,104058,11/06/20,,3,3,0,1,0
2628,04/01/19,28.0,0.0,C5,2,28949,25/11/17,04/04/19,1,1,167020,1,1
2629,08/01/20,25.0,1.0,C21,0,14034,17/04/20,29/07/20,1,1,0,1,1
2630,08/01/20,39.0,0.0,C26,2,56808,23/07/15,29/07/20,1,2,11868520,1,1
2631,12/01/20,30.0,0.0,C1,0,67162,12/07/20,,2,2,0,1,0
2632,08/01/19,26.0,0.0,C7,2,62716,29/07/18,08/01/19,2,2,8490390,1,1
2633,12/01/20,32.0,1.0,C18,2,126357,30/11/19,,3,3,6655210,3,0
2634,12/01/19,25.0,0.0,C11,0,65507,15/09/19,28/11/19,2,2,0,1,1
2635,12/01/20,35.0,0.0,C20,0,66890,17/11/20,,2,2,0,1,0
2637,04/01/19,41.0,0.0,C15,0,19724,09/12/17,26/04/19,1,1,1464860,1,1
2639,12/01/20,30.0,1.0,C12,0,92763,13/02/20,,3,3,21260010,4,0
2640,12/01/20,32.0,1.0,C29,1,80788,28/09/20,,2,2,0,1,0
2641,10/01/20,36.0,1.0,C17,1,24985,06/02/20,10/09/20,1,1,0,1,1
2642,06/01/19,30.0,0.0,C8,0,19447,14/09/18,30/05/19,1,1,4235570,1,1
2643,01/01/19,28.0,0.0,C5,0,17044,22/06/18,22/01/19,2,2,0,1,1
2644,06/01/19,44.0,0.0,C8,0,62354,26/08/17,25/06/19,1,2,2416390,2,1
2645,12/01/20,32.0,1.0,C26,1,69599,28/09/20,,3,3,553250,1,0
2646,12/01/20,31.0,0.0,C3,2,104157,31/07/20,,3,3,332040,1,0
2647,01/01/19,36.0,0.0,C12,0,55601,15/12/18,01/04/19,2,2,0,1,1
2648,12/01/20,47.0,0.0,C5,1,38047,06/06/19,12/12/20,1,1,8966620,1,1
2649,01/01/20,40.0,0.0,C7,2,69098,25/07/16,01/05/20,2,2,8924290,1,1
2650,08/01/19,48.0,0.0,C22,0,38788,19/09/18,24/08/19,1,1,4744440,3,1
2651,08/01/20,34.0,0.0,C11,2,62292,27/06/19,29/07/20,2,2,4816290,1,1
2653,10/01/20,32.0,1.0,C15,0,40216,29/08/20,16/10/20,2,2,0,1,1
2654,12/01/20,30.0,0.0,C19,0,65092,15/09/20,,3,3,289760,1,0
2655,07/01/20,35.0,0.0,C10,2,23955,02/11/20,07/11/20,1,1,325210,1,1
2656,05/01/20,34.0,1.0,C6,1,77739,13/04/20,05/02/20,2,2,0,1,1
2659,11/01/19,34.0,1.0,C6,0,23641,26/09/19,11/10/19,2,2,0,1,1
2660,12/01/20,29.0,0.0,C13,2,48747,15/09/13,,1,3,22183450,2,0
2661,02/01/20,34.0,1.0,C3,1,68037,31/01/16,15/02/20,1,2,9869790,1,1
2663,01/01/19,31.0,0.0,C7,1,26716,10/03/18,01/09/19,1,1,0,1,1
2664,12/01/20,37.0,1.0,C22,1,21909,30/06/20,,2,2,903730,2,0
2665,01/01/19,36.0,1.0,C17,2,22719,15/10/18,31/12/18,1,1,0,1,1
2666,12/01/19,28.0,0.0,C6,1,69153,31/10/19,19/12/19,2,2,0,1,1
2667,03/01/20,41.0,0.0,C1,1,103568,18/10/13,28/02/20,2,4,9437800,1,1
2668,12/01/20,35.0,0.0,C16,0,112112,27/12/14,,2,4,30121900,1,0
2670,12/01/20,33.0,1.0,C24,1,38326,12/12/18,,1,1,11417820,3,0
2671,07/01/20,35.0,1.0,C24,1,114637,24/05/20,14/07/20,3,3,0,1,1
2672,12/01/20,37.0,1.0,C18,2,56621,08/02/20,,3,3,1162140,2,0
2674,07/01/19,29.0,1.0,C11,1,64610,03/12/17,07/09/19,1,2,552950,1,1
2675,12/01/20,29.0,0.0,C7,1,68500,19/06/20,12/06/20,2,2,2357400,3,1
2676,02/01/20,34.0,0.0,C13,2,40608,24/10/19,02/09/20,1,1,0,1,1
2677,02/01/19,25.0,0.0,C21,1,42400,20/07/18,02/01/19,1,1,74800,1,1
2678,12/01/20,37.0,1.0,C1,1,51668,16/11/20,,3,3,151150,1,0
2680,09/01/20,28.0,0.0,C9,1,61670,07/07/20,27/09/20,2,2,202770,1,1
2682,06/01/20,43.0,0.0,C6,0,102345,16/07/19,27/06/20,4,4,5117750,1,1
2683,05/01/19,48.0,1.0,C6,1,81055,11/12/18,05/10/19,1,1,1418630,1,1
2684,12/01/20,37.0,0.0,C21,1,25186,26/04/16,,1,1,11666740,3,0
2685,12/01/19,41.0,1.0,C1,1,101984,08/03/19,,4,4,710000,1,0
2686,12/01/20,26.0,0.0,C27,2,80394,08/07/20,,3,3,1518990,2,0
2687,10/01/19,25.0,0.0,C25,2,43753,14/07/17,10/01/19,1,2,2255560,1,1
2690,12/01/20,26.0,0.0,C11,2,85428,17/07/18,,1,3,29475240,4,0
2691,06/01/19,31.0,1.0,C16,0,21445,26/06/18,18/06/19,3,3,2805970,2,1
2692,07/01/20,30.0,0.0,C29,1,65156,01/02/20,13/07/20,2,2,2318270,1,1
2693,01/01/20,25.0,0.0,C7,0,58571,05/04/18,13/01/20,1,1,2204570,1,1
2694,10/01/20,38.0,1.0,C20,2,69776,28/02/20,17/10/20,2,2,995920,1,1
2695,05/01/20,35.0,0.0,C15,0,77535,05/01/20,17/05/20,3,3,0,1,1
2696,07/01/19,37.0,1.0,C23,1,99907,08/08/16,07/04/19,2,4,2657330,1,1
2697,02/01/20,29.0,0.0,C20,0,52912,11/11/19,15/02/20,1,1,0,1,1
2698,05/01/20,26.0,0.0,C21,1,58892,17/03/20,05/01/20,2,2,0,1,1
2699,12/01/20,39.0,0.0,C29,0,92672,16/06/20,,4,4,15075460,4,0
2700,12/01/19,33.0,0.0,C25,0,50306,29/07/19,28/11/19,2,2,204330,1,1
2701,10/01/19,25.0,0.0,C14,1,64281,18/07/19,10/05/19,1,1,0,1,1
2702,07/01/20,34.0,0.0,C20,0,55845,13/04/20,21/07/20,3,3,0,1,1
2703,03/01/20,38.0,0.0,C16,0,27572,11/02/19,24/03/20,2,2,432800,1,1
2704,02/01/20,33.0,0.0,C12,1,29442,12/12/19,20/02/20,2,2,0,1,1
2705,12/01/20,36.0,0.0,C24,1,59816,31/07/20,,3,3,2031660,2,0
2706,10/01/20,38.0,0.0,C16,0,76463,10/07/19,26/10/20,3,3,8598920,1,1
2707,07/01/20,25.0,0.0,C24,0,12860,16/03/20,29/06/20,2,2,0,1,1
2708,12/01/20,26.0,1.0,C3,2,37784,29/10/19,,1,1,5516270,3,0
2709,01/01/20,31.0,1.0,C17,2,37940,15/08/19,01/04/20,2,2,0,1,1
2710,01/01/19,38.0,0.0,C5,1,59562,29/09/18,16/01/19,1,1,0,1,1
2711,11/01/20,38.0,1.0,C17,0,39404,14/08/20,27/11/20,3,3,0,1,1
2712,02/01/20,31.0,1.0,C7,0,100722,29/08/19,30/01/20,4,4,390500,1,1
2713,10/01/19,32.0,1.0,C9,2,23582,30/06/19,10/04/19,2,2,300000,1,1
2714,12/01/20,41.0,0.0,C3,0,83969,10/04/15,,2,3,21645050,4,0
2715,12/01/20,30.0,1.0,C28,0,56807,13/06/20,,3,3,2646250,2,0
2716,08/01/20,32.0,1.0,C29,1,38744,16/06/19,29/07/20,1,1,4168880,2,1
2718,03/01/20,35.0,1.0,C20,2,61569,21/11/19,24/03/20,1,1,458250,1,1
2719,05/01/20,30.0,0.0,C7,1,27634,31/05/19,16/05/20,1,1,1811510,1,1
2720,03/01/19,43.0,1.0,C6,0,14375,19/10/18,28/03/19,1,1,453060,1,1
2721,12/01/19,39.0,0.0,C7,0,50168,01/05/19,12/07/19,2,2,2726900,1,1
2722,12/01/20,34.0,0.0,C18,0,77778,20/10/20,,2,2,450180,1,0
2723,08/01/20,43.0,1.0,C1,2,47303,13/03/20,29/07/20,1,1,0,1,1
2724,11/01/19,38.0,1.0,C27,2,37944,21/05/19,16/11/19,1,1,1646410,1,1
2725,12/01/20,35.0,0.0,C15,1,73538,10/06/13,,2,3,19356940,3,0
2726,03/01/19,25.0,0.0,C28,2,45675,19/09/18,03/12/19,1,1,394000,1,1
2727,12/01/20,32.0,1.0,C4,2,36085,17/10/14,,2,3,14852170,2,0
2728,12/01/20,27.0,1.0,C19,2,28318,03/11/20,,1,1,5302040,3,0
2729,12/01/20,35.0,0.0,C10,0,107274,08/04/19,,4,4,18503930,1,0
2730,12/01/20,32.0,1.0,C16,2,69924,07/08/19,,2,2,12580670,2,0
2731,08/01/20,44.0,1.0,C22,2,27828,05/07/18,29/07/20,1,2,8353280,1,1
2732,02/01/20,33.0,1.0,C12,0,53480,21/06/16,17/02/20,1,3,6703630,1,1
2733,12/01/20,29.0,0.0,C10,2,56659,09/12/20,28/11/20,2,2,0,1,1
2734,07/01/19,38.0,1.0,C10,1,49165,23/05/19,20/07/19,1,1,0,1,1
2735,07/01/19,32.0,0.0,C16,1,19037,12/02/18,13/07/19,1,1,350210,1,1
2736,08/01/19,27.0,1.0,C23,2,68957,07/07/19,25/08/19,1,1,0,1,1
2737,01/01/19,27.0,1.0,C8,1,41730,27/07/18,20/01/19,1,1,0,1,1
2738,01/01/20,24.0,0.0,C17,0,23068,09/08/18,01/05/20,1,1,5945900,1,1
2739,02/01/19,34.0,0.0,C9,1,32108,12/09/18,02/09/19,2,2,0,1,1
2740,12/01/20,47.0,0.0,C22,2,35598,19/07/15,,1,2,20843460,4,0
2742,03/01/20,29.0,0.0,C1,1,22217,07/02/19,03/06/20,1,1,1834440,1,1
2744,07/01/19,42.0,1.0,C15,0,128906,15/07/18,28/07/19,5,5,116940,1,1
2745,07/01/20,33.0,0.0,C26,1,46734,14/03/20,07/03/20,3,3,0,1,1
2746,07/01/20,32.0,1.0,C8,0,36284,15/05/20,07/12/20,2,2,0,1,1
2747,01/01/19,38.0,1.0,C14,0,50048,17/12/18,13/01/19,1,1,0,1,1
2749,01/01/19,27.0,0.0,C28,1,66132,28/10/18,19/01/19,1,1,0,1,1
2751,09/01/19,32.0,0.0,C17,2,53115,11/05/15,14/09/19,1,1,3140390,1,1
2752,12/01/20,29.0,0.0,C20,1,66945,08/04/20,,2,2,1038200,2,0
2753,12/01/20,40.0,1.0,C11,1,144726,07/08/13,,1,5,61583040,2,0
2754,12/01/20,30.0,0.0,C6,2,62462,06/08/19,,1,1,5735920,2,0
2755,07/01/20,36.0,0.0,C11,1,78445,05/02/20,07/12/20,3,3,0,1,1
2757,08/01/20,37.0,0.0,C24,2,56848,01/04/20,29/07/20,2,2,1354530,1,1
2758,03/01/20,33.0,0.0,C26,1,69141,11/07/19,23/03/20,2,2,590220,1,1
2759,10/01/19,29.0,0.0,C17,1,82260,24/08/18,28/10/19,2,2,5018600,1,1
2760,02/01/20,31.0,1.0,C20,0,51471,10/03/19,20/02/20,3,3,0,1,1
2761,12/01/20,29.0,0.0,C20,2,131805,17/07/20,,3,3,3021440,3,0
2762,04/01/19,40.0,0.0,C1,1,52682,05/05/18,15/04/19,2,2,4063950,1,1
2763,12/01/20,38.0,1.0,C5,0,76756,04/04/20,,3,3,3356980,2,0
2764,12/01/20,30.0,1.0,C25,0,42199,28/09/20,,2,2,309180,1,0
2765,02/01/19,26.0,0.0,C18,1,38809,10/02/18,23/02/19,1,1,0,1,1
2766,12/01/20,37.0,1.0,C21,1,53793,11/05/13,30/11/20,2,3,25164110,1,1
2768,06/01/19,30.0,1.0,C1,2,80138,05/06/16,30/05/19,1,2,2565930,1,1
2770,12/01/20,32.0,0.0,C26,0,49295,29/11/20,,3,3,0,1,0
2771,12/01/20,41.0,0.0,C12,0,91456,29/08/15,,2,4,19597020,1,0
2772,05/01/19,23.0,1.0,C26,0,51670,06/12/17,05/02/19,1,2,1784850,1,1
2773,01/01/20,36.0,0.0,C19,0,35607,21/06/19,01/04/20,1,1,563400,1,1
2774,07/01/19,41.0,0.0,C15,1,42313,21/07/18,19/07/19,1,1,4284010,1,1
2775,12/01/20,27.0,0.0,C9,0,85112,10/02/20,,3,3,0,1,0
2776,04/01/19,27.0,1.0,C27,1,54397,01/04/19,04/04/19,2,2,0,1,1
2778,12/01/20,35.0,0.0,C13,2,50180,29/11/20,,2,2,0,1,0
2779,02/01/20,28.0,0.0,C26,0,95133,26/01/20,14/02/20,3,3,0,1,1
2781,12/01/20,25.0,0.0,C23,2,46952,17/02/20,,2,2,8633370,4,0
2782,08/01/19,26.0,0.0,C19,1,29582,16/05/19,16/08/19,1,1,0,1,1
2784,12/01/20,34.0,0.0,C24,0,82815,15/10/15,,2,3,21748820,4,0
2785,10/01/20,34.0,1.0,C9,0,12105,28/08/20,28/10/20,1,1,0,1,1
2786,09/01/19,45.0,0.0,C19,0,35370,31/07/18,22/09/19,2,2,2815090,1,1
2787,06/01/19,28.0,1.0,C20,2,69498,21/07/18,20/06/19,1,1,977830,1,1
2788,12/01/20,30.0,0.0,C27,2,70254,06/08/20,,2,2,2298240,2,0
